id,months_on_book,status,dpd,payment_amount
100405,7,On-time,5,18913
100405,8,On-time,1,41254
100405,9,On-time,2,40450
100405,10,On-time,1,33174
100405,11,On-time,2,18543
100405,12,On-time,2,41263
100405,13,On-time,0,21680
100405,14,On-time,4,34203
100406,1,On-time,6,35897
100406,2,On-time,7,52819
100406,3,On-time,0,33628
100406,4,On-time,2,25560
100406,5,On-time,5,61604
100406,6,On-time,4,20632
100406,7,On-time,3,44401
100406,8,On-time,4,35484
100406,9,On-time,3,33110
100406,10,On-time,1,27924
100406,11,On-time,4,63359
100406,12,On-time,3,37364
100406,13,On-time,4,60395
100406,14,On-time,3,2421
100406,15,On-time,3,32951
100406,16,On-time,1,18400
100406,17,On-time,0,21835
100406,18,On-time,4,29297
100406,19,On-time,3,53481
100406,20,On-time,1,20388
100406,21,On-time,3,52137
100406,22,On-time,3,41050
100406,23,On-time,5,51641
100406,24,On-time,2,30907
100407,1,On-time,4,11367
100407,2,On-time,1,16596
100407,3,On-time,2,55314
100407,4,On-time,5,27836
100407,5,On-time,4,31892
100407,6,On-time,4,18250
100408,1,On-time,0,19581
100408,2,On-time,3,1909
100408,3,On-time,5,37495
100408,4,On-time,5,51566
100408,5,On-time,0,10874
100408,6,On-time,0,12521
100408,7,On-time,1,26162
100408,8,On-time,1,49964
100408,9,On-time,6,59250
100408,10,On-time,6,47276
100408,11,On-time,5,38883
100408,12,On-time,5,16513
100408,13,On-time,4,3557
100408,14,On-time,2,32994
100408,15,On-time,1,25309
100408,16,On-time,0,62922
100408,17,On-time,2,52977
100408,18,On-time,2,4704
100408,19,On-time,3,28062
100408,20,On-time,3,60324
100408,21,On-time,2,15008
100408,22,On-time,1,22547
100408,23,On-time,4,42735
100408,24,On-time,1,26552
100408,25,On-time,1,3745
100408,26,On-time,4,25375
100408,27,On-time,3,4031
100408,28,On-time,2,6804
100408,29,On-time,2,23536
100408,30,On-time,3,63980
100408,31,On-time,2,13866
100408,32,On-time,6,34294
100408,33,On-time,4,46210
100408,34,On-time,3,9006
100408,35,On-time,4,47302
100408,36,On-time,2,15774
100408,37,On-time,3,28599
100408,38,On-time,6,56906
100408,39,On-time,2,33969
100408,40,On-time,3,51022
100408,41,On-time,1,28492
100408,42,On-time,4,23713
100408,43,On-time,2,13778
100408,44,On-time,5,33722
100408,45,On-time,4,63648
100409,1,On-time,10,15192
100409,2,On-time,6,35508
100409,3,Late,11,36091
100409,4,Late,17,13893
100409,5,Late,19,40467
100409,6,Late,14,53877
100409,7,Late,21,12831
100409,8,Late,19,21412
100409,9,On-time,9,58742
100409,10,Late,21,25764
100409,11,Late,17,27591
100409,12,On-time,7,63541
100409,13,Late,16,59878
100410,1,On-time,3,56425
100410,2,On-time,2,63875
100410,3,On-time,4,31483
100410,4,On-time,6,28429
100410,5,On-time,5,29215
100410,6,On-time,1,34552
100410,7,On-time,2,20474
100410,8,On-time,2,7099
100410,9,On-time,1,30195
100410,10,On-time,3,45542
100410,11,On-time,8,8282
100410,12,On-time,3,29433
100410,13,On-time,2,29132
100410,14,On-time,2,22766
100410,15,On-time,4,38015
100410,16,On-time,2,14561
100410,17,On-time,2,56925
100410,18,On-time,3,39106
100410,19,On-time,6,63319
100410,20,On-time,4,7406
100410,21,On-time,4,37769
100410,22,On-time,1,26315
100410,23,On-time,6,9219
100410,24,On-time,2,26221
100410,25,On-time,3,58692
100410,26,On-time,4,11007
100410,27,On-time,4,40329
100410,28,On-time,3,31507
100410,29,On-time,1,50959
100410,30,On-time,5,58641
100410,31,On-time,1,63763
100410,32,On-time,5,51536
100410,33,On-time,2,9297
100410,34,On-time,3,10317
100410,35,On-time,2,61423
100410,36,On-time,4,28352
100410,37,On-time,3,49116
100410,38,On-time,3,38130
100411,1,On-time,3,1672
100411,2,On-time,3,45863
100411,3,On-time,1,55859
100411,4,On-time,3,55385
100411,5,On-time,5,58604
100411,6,On-time,2,6873
100411,7,On-time,1,9556
100411,8,On-time,3,14173
100411,9,On-time,3,12218
100411,10,On-time,5,37120
100411,11,On-time,4,12689
100411,12,On-time,2,54661
100411,13,On-time,3,12024
100411,14,On-time,3,44316
100411,15,On-time,3,22727
100411,16,On-time,2,50857
100411,17,On-time,4,59218
100411,18,On-time,3,6531
100411,19,On-time,4,38476
100411,20,On-time,5,35046
100411,21,On-time,3,12693
100411,22,On-time,3,8891
100411,23,On-time,1,30447
100411,24,On-time,3,21661
100411,25,On-time,4,1914
100411,26,On-time,8,56160
100411,27,On-time,4,12091
100411,28,On-time,3,25101
100411,29,On-time,5,57700
100411,30,On-time,5,61956
100411,31,On-time,1,37850
100411,32,On-time,1,25573
100411,33,On-time,4,44496
100411,34,On-time,5,53392
100411,35,On-time,1,55615
100411,36,On-time,6,48780
100411,37,On-time,5,24437
100411,38,On-time,2,39495
100412,1,On-time,6,38829
100412,2,On-time,1,10773
100412,3,On-time,3,50357
100413,1,On-time,2,26906
100413,2,On-time,3,39017
100413,3,On-time,5,46244
100413,4,On-time,2,38417
100413,5,On-time,1,40837
100413,6,On-time,6,45441
100413,7,On-time,5,46638
100413,8,On-time,2,36933
100413,9,On-time,7,48202
100413,10,On-time,1,59216
100413,11,On-time,5,27609
100413,12,On-time,1,8483
100413,13,On-time,0,10541
100413,14,On-time,4,49853
100413,15,On-time,5,5887
100413,16,On-time,1,47588
100413,17,On-time,2,12459
100413,18,On-time,5,2272
100413,19,On-time,5,25806
100413,20,On-time,4,16490
100413,21,On-time,3,38874
100413,22,On-time,4,10779
100413,23,On-time,2,57290
100413,24,On-time,3,10695
100413,25,On-time,2,55819
100413,26,On-time,2,41350
100413,27,On-time,3,64130
100413,28,On-time,2,33908
100413,29,On-time,2,42155
100413,30,On-time,4,60869
100413,31,On-time,4,42801
100413,32,On-time,2,25421
100413,33,On-time,1,41131
100414,1,On-time,3,56083
100414,2,On-time,5,58707
100414,3,On-time,3,24690
100414,4,On-time,4,22383
100414,5,On-time,4,6578
100414,6,On-time,3,14348
100414,7,On-time,1,16522
100414,8,On-time,5,49697
100414,9,On-time,2,24282
100414,10,On-time,1,50952
100414,11,On-time,1,52178
100414,12,On-time,1,15015
100414,13,On-time,8,23166
100414,14,On-time,4,42275
100414,15,On-time,2,29011
100414,16,On-time,5,19283
100414,17,On-time,4,56950
100414,18,On-time,4,58283
100414,19,On-time,2,28426
100414,20,On-time,2,5840
100414,21,On-time,0,44795
100414,22,On-time,0,10744
100414,23,On-time,4,5794
100414,24,On-time,9,56747
100414,25,On-time,4,15888
100414,26,On-time,6,27192
100414,27,On-time,2,8083
100414,28,On-time,2,21172
100414,29,On-time,2,46854
100414,30,On-time,3,25663
100414,31,On-time,5,39499
100414,32,On-time,3,50271
100414,33,On-time,2,19355
100415,1,On-time,1,4520
100415,2,On-time,1,44800
100415,3,On-time,5,30137
100415,4,On-time,2,21652
100415,5,On-time,1,11818
100415,6,On-time,1,23188
100415,7,On-time,1,30782
100415,8,On-time,4,22878
100415,9,On-time,3,19576
100415,10,On-time,6,5043
100415,11,On-time,7,59400
100415,12,On-time,3,28722
100415,13,On-time,3,3876
100415,14,On-time,2,48600
100415,15,On-time,2,27613
100415,16,On-time,2,1898
100415,17,On-time,3,9659
100415,18,On-time,4,55405
100415,19,On-time,4,40146
100415,20,On-time,2,21624
100415,21,On-time,0,25347
100415,22,On-time,3,64990
100415,23,On-time,4,44220
100415,24,On-time,4,6933
100415,25,On-time,1,23330
100415,26,On-time,5,60217
100415,27,On-time,6,20150
100416,1,Late,18,52635
100416,2,Late,23,3079
100416,3,On-time,10,18923
100416,4,Late,23,64790
100416,5,Late,22,32715
100416,6,Late,13,36349
100416,7,Late,17,13705
100416,8,Late,12,28843
100416,9,Late,17,35241
100416,10,Late,14,2465
100416,11,Late,19,4114
100416,12,Late,12,47443
100416,13,Late,14,19672
100416,14,Late,19,64333
100416,15,Late,18,3621
100416,16,Late,17,39923
100416,17,Late,16,50550
100416,18,Late,12,38986
100416,19,Late,23,43725
100416,20,Late,19,14244
100416,21,Late,12,32459
100416,22,Late,24,64363
100416,23,Late,23,33373
100416,24,Late,22,49274
100416,25,Late,23,49690
100416,26,Late,16,64010
100416,27,Late,22,58074
100416,28,Late,13,20462
100416,29,Late,17,54291
100416,30,Late,20,41446
100416,31,Late,15,5425
100416,32,On-time,6,58296
100416,33,Late,18,40788
100416,34,Late,15,19811
100416,35,Late,14,50725
100416,36,Late,17,44641
100416,37,Late,16,21626
100416,38,Late,22,60622
100417,1,Late,18,54012
100417,2,On-time,10,20592
100417,3,Late,22,27509
100417,4,Late,24,64436
100417,5,Late,22,4035
100417,6,Late,26,34164
100417,7,Late,22,37374
100417,8,Late,20,39450
100417,9,Late,18,55885
100417,10,Late,13,20304
100417,11,Late,24,10578
100417,12,On-time,9,10863
100417,13,Late,24,7962
100417,14,Late,19,46237
100417,15,Late,19,55364
100417,16,Late,17,48721
100417,17,Late,13,28890
100417,18,On-time,10,50138
100417,19,Late,25,34510
100417,20,Late,11,35175
100417,21,Late,21,18427
100417,22,Late,20,57414
100417,23,Late,23,63036
100417,24,Late,13,50955
100417,25,Late,16,31162
100417,26,On-time,7,28092
100417,27,Late,11,8921
100417,28,Late,23,25427
100417,29,Late,13,43670
100417,30,Late,12,56047
100417,31,Late,19,49220
100417,32,Late,18,59712
100417,33,Late,19,8448
100417,34,Late,25,52227
100417,35,Late,22,18002
100418,1,On-time,5,58136
100418,2,On-time,1,64035
100418,3,On-time,3,5532
100418,4,On-time,2,22124
100418,5,On-time,2,41845
100418,6,On-time,3,2808
100418,7,On-time,1,44579
100418,8,On-time,3,11649
100418,9,On-time,3,57998
100418,10,On-time,3,6662
100418,11,On-time,3,10915
100418,12,On-time,5,28899
100418,13,On-time,5,30580
100418,14,On-time,2,17093
100419,1,On-time,2,37198
100419,2,On-time,1,23813
100419,3,On-time,0,43341
100419,4,On-time,0,42414
100419,5,On-time,2,11256
100419,6,On-time,2,1872
100419,7,On-time,3,50081
100419,8,On-time,5,25694
100419,9,On-time,1,11885
100419,10,On-time,4,54576
100419,11,On-time,3,40312
100419,12,On-time,6,12303
100419,13,On-time,4,50000
100419,14,On-time,5,27141
100419,15,On-time,2,8975
100419,16,On-time,2,37759
100419,17,On-time,5,31418
100419,18,On-time,4,21859
100419,19,On-time,4,32427
100419,20,On-time,3,19633
100419,21,On-time,3,45658
100419,22,On-time,3,19933
100419,23,On-time,2,2062
100419,24,On-time,2,18794
100419,25,On-time,3,60227
100419,26,On-time,3,44136
100419,27,On-time,4,36497
100419,28,On-time,5,42843
100419,29,On-time,2,8894
100419,30,On-time,2,16500
100419,31,On-time,3,13477
100419,32,On-time,3,56904
100419,33,On-time,0,14374
100419,34,On-time,4,44412
100419,35,On-time,3,10281
100419,36,On-time,3,3133
100419,37,On-time,0,41585
100419,38,On-time,2,54151
100419,39,On-time,1,2143
100419,40,On-time,4,46919
100419,41,On-time,4,27253
100419,42,On-time,3,23644
100420,1,Late,13,3414
100420,2,Late,17,55391
100420,3,Late,20,29433
100420,4,Late,23,10904
100420,5,Late,20,20885
100420,6,Late,17,52903
100420,7,Late,25,50813
100420,8,Late,13,19241
100420,9,On-time,10,2675
100420,10,Late,21,59699
100421,1,Late,11,49011
100421,2,Late,11,40770
100421,3,Late,13,17829
100421,4,Late,13,61513
100421,5,On-time,10,59876
100421,6,Late,16,14421
100421,7,Late,13,28422
100421,8,Late,24,36156
100421,9,Late,17,58382
100421,10,Late,16,14512
100421,11,Late,22,27049
100421,12,Late,28,38925
100421,13,Late,12,47922
100421,14,Late,13,49831
100421,15,On-time,10,47729
100421,16,On-time,10,24631
100421,17,On-time,8,55350
100421,18,Late,16,27109
100422,1,On-time,3,13484
100422,2,On-time,4,55695
100422,3,On-time,2,20615
100422,4,On-time,4,22767
100422,5,On-time,4,47301
100422,6,On-time,1,59155
100422,7,On-time,2,60189
100422,8,On-time,2,20562
100422,9,On-time,6,10211
100422,10,On-time,1,8494
100422,11,On-time,2,30235
100422,12,On-time,2,11384
100422,13,On-time,4,13195
100422,14,On-time,4,61540
100422,15,On-time,1,4131
100422,16,On-time,4,64332
100422,17,On-time,2,26090
100422,18,On-time,2,54205
100423,1,On-time,1,10094
100423,2,On-time,8,36291
100423,3,On-time,4,11717
100423,4,On-time,5,63046
100424,1,On-time,5,39173
100424,2,On-time,4,17957
100424,3,On-time,1,41146
100424,4,On-time,3,45411
100424,5,On-time,2,6454
100424,6,On-time,2,44536
100424,7,On-time,4,56215
100424,8,On-time,3,8489
100424,9,On-time,2,37362
100424,10,On-time,4,30687
100424,11,On-time,3,11983
100424,12,On-time,2,14333
100424,13,On-time,2,43076
100424,14,On-time,4,62593
100424,15,On-time,1,44312
100424,16,On-time,3,54774
100424,17,On-time,2,59950
100424,18,On-time,3,13946
100424,19,On-time,2,5470
100424,20,On-time,4,27576
100424,21,On-time,2,36136
100424,22,On-time,4,34934
100424,23,On-time,3,41606
100424,24,On-time,2,12695
100424,25,On-time,4,33851
100424,26,On-time,3,42249
100424,27,On-time,2,50380
100424,28,On-time,4,58829
100424,29,On-time,3,8448
100424,30,On-time,3,63572
100424,31,On-time,1,52894
100424,32,On-time,3,33474
100424,33,On-time,4,51297
100424,34,On-time,4,33814
100424,35,On-time,1,14942
100424,36,On-time,6,51670
100424,37,On-time,3,57295
100425,1,On-time,3,47963
100425,2,On-time,3,5021
100425,3,On-time,4,54987
100425,4,On-time,3,36571
100425,5,On-time,6,55927
100425,6,On-time,2,46580
100425,7,On-time,1,32054
100425,8,On-time,2,36414
100425,9,On-time,6,26794
100425,10,On-time,5,61580
100425,11,On-time,3,3927
100425,12,On-time,5,33470
100425,13,On-time,1,45450
100426,1,On-time,5,19752
100426,2,On-time,1,47229
100426,3,On-time,7,56445
100426,4,On-time,4,12997
100426,5,On-time,4,26451
100426,6,On-time,3,58903
100426,7,On-time,2,57383
100426,8,On-time,2,41856
100426,9,On-time,2,47107
100426,10,On-time,5,18540
100426,11,On-time,8,62084
100426,12,On-time,2,26899
100426,13,On-time,4,50577
100426,14,On-time,5,42410
100426,15,On-time,1,50536
100426,16,On-time,5,25225
100426,17,On-time,5,61987
100426,18,On-time,2,38252
100426,19,On-time,2,53862
100426,20,On-time,1,15363
100426,21,On-time,4,39561
100426,22,On-time,4,64028
100426,23,On-time,4,23035
100426,24,On-time,4,9287
100426,25,On-time,2,21647
100426,26,On-time,4,17637
100426,27,On-time,3,21319
100426,28,On-time,2,52302
100426,29,On-time,2,41878
100426,30,On-time,2,33130
100426,31,On-time,3,62046
100426,32,On-time,1,1749
100426,33,On-time,4,10852
100427,1,On-time,3,19779
100427,2,On-time,6,57643
100427,3,On-time,8,26361
100427,4,On-time,5,37697
100427,5,On-time,0,51836
100427,6,On-time,1,47787
100427,7,On-time,5,19324
100427,8,On-time,2,54255
100428,1,On-time,3,1919
100428,2,On-time,3,33874
100428,3,On-time,6,26372
100428,4,On-time,5,30162
100428,5,On-time,3,64705
100428,6,On-time,2,41277
100428,7,On-time,1,28958
100428,8,On-time,3,40281
100428,9,On-time,4,2290
100428,10,On-time,5,41606
100428,11,On-time,4,26392
100428,12,On-time,3,62188
100428,13,On-time,1,20664
100428,14,On-time,2,17564
100428,15,On-time,3,39902
100428,16,On-time,7,58022
100428,17,On-time,5,48633
100428,18,On-time,3,42603
100428,19,On-time,4,7369
100428,20,On-time,2,2329
100428,21,On-time,5,32791
100428,22,On-time,4,4174
100428,23,On-time,1,4964
100428,24,On-time,3,53458
100428,25,On-time,3,54301
100428,26,On-time,2,41333
100428,27,On-time,0,16197
100428,28,On-time,3,4894
100428,29,On-time,4,10986
100428,30,On-time,2,31975
100428,31,On-time,3,26606
100429,1,On-time,0,8115
100429,2,On-time,4,62532
100429,3,On-time,1,57558
100429,4,On-time,2,49166
100429,5,On-time,3,18312
100429,6,On-time,1,61982
100429,7,On-time,4,42829
100429,8,On-time,1,51012
100429,9,On-time,4,53803
100429,10,On-time,3,35821
100429,11,On-time,2,25794
100429,12,On-time,9,7821
100429,13,On-time,2,39017
100429,14,On-time,2,55397
100429,15,On-time,5,42405
100429,16,On-time,4,36705
100429,17,On-time,1,2270
100429,18,On-time,3,7244
100429,19,On-time,1,21553
100429,20,On-time,5,55133
100429,21,On-time,6,28967
100429,22,On-time,4,25940
100429,23,On-time,1,42332
100429,24,On-time,2,61839
100429,25,On-time,8,39488
100429,26,On-time,2,1640
100429,27,On-time,1,10235
100429,28,On-time,7,14708
100429,29,On-time,1,8142
100429,30,On-time,2,11137
100429,31,On-time,3,45920
100429,32,On-time,8,56640
100429,33,On-time,3,2413
100429,34,On-time,3,26213
100429,35,On-time,1,33424
100429,36,On-time,4,27822
100429,37,On-time,0,41853
100429,38,On-time,2,58361
100429,39,On-time,4,15739
100429,40,On-time,5,22630
100429,41,On-time,2,6193
100430,1,On-time,2,2758
100430,2,On-time,3,13215
100430,3,On-time,4,34235
100430,4,On-time,5,4620
100430,5,On-time,1,8012
100430,6,On-time,7,42864
100430,7,On-time,3,16968
100430,8,On-time,3,57512
100430,9,On-time,5,31291
100430,10,On-time,4,60366
100430,11,On-time,7,53598
100430,12,On-time,7,15365
100430,13,On-time,4,7307
100430,14,On-time,7,35407
100430,15,On-time,3,55098
100430,16,On-time,1,43130
100430,17,On-time,2,3161
100430,18,On-time,2,51036
100430,19,On-time,2,35890
100430,20,On-time,1,40015
100430,21,On-time,0,40914
100430,22,On-time,6,25632
100430,23,On-time,2,57308
100430,24,On-time,5,22827
100430,25,On-time,0,38566
100430,26,On-time,3,54783
100430,27,On-time,2,25664
100430,28,On-time,1,62763
100430,29,On-time,2,18582
100430,30,On-time,1,38936
100431,1,On-time,0,28289
100431,2,On-time,2,19954
100431,3,On-time,2,2407
100431,4,On-time,2,21217
100431,5,On-time,0,49331
100431,6,On-time,3,14909
100431,7,On-time,4,48060
100431,8,On-time,6,30690
100431,9,On-time,6,48398
100431,10,On-time,5,3817
100431,11,On-time,4,40127
100431,12,On-time,3,54763
100432,1,On-time,9,55037
100432,2,Late,24,32701
100432,3,Late,12,64329
100432,4,On-time,5,58257
100432,5,On-time,8,34434
100432,6,Late,22,42719
100432,7,Late,28,51398
100432,8,Late,12,40567
100432,9,Late,17,40194
100432,10,On-time,10,20636
100432,11,Late,12,54920
100432,12,Late,19,6435
100432,13,Late,18,57112
100432,14,On-time,8,30487
100432,15,Late,19,12139
100432,16,Late,26,17422
100432,17,Late,25,46667
100432,18,Late,17,47112
100432,19,Late,27,3322
100432,20,Late,22,18530
100432,21,Late,18,62930
100432,22,Late,18,51982
100432,23,Late,21,11104
100432,24,Late,15,39581
100432,25,Late,16,43268
100432,26,Late,16,9163
100432,27,Late,13,48208
100432,28,Late,26,35871
100432,29,Late,20,37093
100432,30,Late,20,23614
100432,31,Late,22,12572
100432,32,Late,17,51650
100432,33,Late,14,17118
100432,34,On-time,9,19334
100432,35,Late,21,53640
100432,36,Late,31,40821
100432,37,Late,23,2604
100432,38,On-time,7,16341
100432,39,Late,26,51973
100432,40,On-time,7,58403
100432,41,On-time,6,7673
100432,42,Late,19,2339
100432,43,Late,17,54968
100432,44,Late,22,38734
100432,45,Late,17,39637
100432,46,Late,29,44238
100433,1,On-time,0,36493
100433,2,On-time,3,17698
100433,3,On-time,2,38282
100433,4,On-time,5,46012
100433,5,On-time,3,4561
100433,6,On-time,0,18754
100433,7,On-time,1,36559
100433,8,On-time,1,2191
100433,9,On-time,0,54525
100433,10,On-time,3,58057
100433,11,On-time,4,49744
100433,12,On-time,1,11063
100433,13,On-time,3,54754
100433,14,On-time,3,55945
100433,15,On-time,4,43599
100433,16,On-time,0,57050
100433,17,On-time,5,38835
100433,18,On-time,3,19498
100434,1,On-time,2,16539
100434,2,On-time,1,54076
100434,3,On-time,2,24967
100434,4,On-time,4,56203
100434,5,On-time,6,37827
100434,6,On-time,6,53302
100434,7,On-time,0,30665
100434,8,On-time,2,46402
100434,9,On-time,5,5229
100434,10,On-time,0,19025
100434,11,On-time,5,61064
100434,12,On-time,3,25979
100434,13,On-time,2,53960
100434,14,On-time,4,50372
100434,15,On-time,4,52723
100434,16,On-time,3,59953
100434,17,On-time,3,15757
100434,18,On-time,1,34838
100434,19,On-time,5,56538
100434,20,On-time,1,48862
100434,21,On-time,2,53790
100434,22,On-time,0,37353
100434,23,On-time,0,47675
100434,24,On-time,5,34724
100435,1,On-time,2,34215
100435,2,On-time,1,24686
100435,3,On-time,3,53362
100435,4,On-time,3,52109
100435,5,On-time,2,53897
100435,6,On-time,1,60676
100435,7,On-time,2,12965
100435,8,On-time,4,62506
100435,9,On-time,3,63821
100435,10,On-time,5,58220
100435,11,On-time,5,43919
100435,12,On-time,2,41704
100435,13,On-time,4,55083
100435,14,On-time,2,21442
100435,15,On-time,4,41025
100435,16,On-time,2,19833
100436,1,Late,18,33674
100436,2,Late,23,57800
100436,3,Late,12,11217
100436,4,Late,13,38152
100436,5,Late,12,10376
100436,6,Late,19,26796
100436,7,Late,28,58017
100436,8,Late,15,3303
100436,9,Late,25,55466
100436,10,Late,15,12051
100436,11,Late,13,14110
100436,12,On-time,8,41329
100436,13,Late,16,23937
100436,14,Late,22,56624
100436,15,Late,29,27838
100436,16,On-time,7,28999
100436,17,Late,26,52742
100436,18,Late,19,37942
100436,19,Late,27,63329
